trial_id,AE_label_raw,event_category,is_any_ae,is_serious_ae,is_fatal,is_ae_leading_to_discontinuation,is_aesi,arm_label,arm_role,arm_total_n,n_with_event,percent_with_event,label_raw,ae_canonical,ae_family,is_summary,summary_type,drug_name,is_clinical_dose,include_in_plot,dose_mg,route,frequency
NCT03548935,Abdominal pain,Adverse events reported in ≥10% of participants,True,False,False,False,False,Semaglutide,treatment,1306,130.0,10.0,Abdominal pain,Abdominal pain,Abdominal pain,False,,Semaglutide,True,True,,SC,QW
NCT03548935,Abdominal pain,Adverse events reported in ≥10% of participants,True,False,False,False,False,Placebo,control,655,36.0,5.5,Abdominal pain,Abdominal pain,Abdominal pain,False,,Semaglutide,False,False,,,
NCT03548935,Upper respiratory tract infection,Adverse events reported in ≥10% of participants,True,False,False,False,False,Semaglutide,treatment,1306,114.0,8.7,Upper respiratory tract infection,Upper respiratory tract infection,Upper respiratory tract infection,False,,Semaglutide,True,True,,SC,QW
NCT03548935,Upper respiratory tract infection,Adverse events reported in ≥10% of participants,True,False,False,False,False,Placebo,control,655,80.0,12.2,Upper respiratory tract infection,Upper respiratory tract infection,Upper respiratory tract infection,False,,Semaglutide,False,False,,,
NCT03548935,Gastrointestinal disorders,Safety focus areas,True,False,False,False,True,Semaglutide,treatment,1306,969.0,74.2,Gastrointestinal disorders,Gastrointestinal disorders,Gastrointestinal disorders,True,other_summary,Semaglutide,True,True,,SC,QW
NCT03548935,Gastrointestinal disorders,Safety focus areas,True,False,False,False,True,Placebo,control,655,314.0,47.9,Gastrointestinal disorders,Gastrointestinal disorders,Gastrointestinal disorders,True,other_summary,Semaglutide,False,False,,,
NCT03548935,Gallbladder-related disorders,Safety focus areas,True,False,False,False,True,Semaglutide,treatment,1306,34.0,2.6,Gallbladder-related disorders,Gallbladder-related disorders,Gallbladder-related disorders,True,other_summary,Semaglutide,True,True,,SC,QW
NCT03548935,Gallbladder-related disorders,Safety focus areas,True,False,False,False,True,Placebo,control,655,8.0,1.2,Gallbladder-related disorders,Gallbladder-related disorders,Gallbladder-related disorders,True,other_summary,Semaglutide,False,False,,,
NCT03548935,Hepatobiliary disorders,Safety focus areas,True,False,False,False,True,Semaglutide,treatment,1306,33.0,2.5,Hepatobiliary disorders,Hepatobiliary disorders,Hepatobiliary disorders,True,other_summary,Semaglutide,True,True,,SC,QW
NCT03548935,Hepatobiliary disorders,Safety focus areas,True,False,False,False,True,Placebo,control,655,5.0,0.8,Hepatobiliary disorders,Hepatobiliary disorders,Hepatobiliary disorders,True,other_summary,Semaglutide,False,False,,,
NCT03548935,Cholelithiasis,Safety focus areas,True,False,False,False,True,Semaglutide,treatment,1306,23.0,1.8,Cholelithiasis,Cholelithiasis,Gallbladder disease,False,,Semaglutide,True,True,,SC,QW
NCT03548935,Cholelithiasis,Safety focus areas,True,False,False,False,True,Placebo,control,655,4.0,0.6,Cholelithiasis,Cholelithiasis,Gallbladder disease,False,,Semaglutide,False,False,,,
NCT03548935,Hepatic disorders,Safety focus areas,True,False,False,False,True,Semaglutide,treatment,1306,31.0,2.4,Hepatic disorders,Hepatic disorders,Hepatic disorders,True,other_summary,Semaglutide,True,True,,SC,QW
NCT03548935,Hepatic disorders,Safety focus areas,True,False,False,False,True,Placebo,control,655,20.0,3.1,Hepatic disorders,Hepatic disorders,Hepatic disorders,True,other_summary,Semaglutide,False,False,,,
NCT03548935,Acute pancreatitis,Safety focus areas,True,True,False,False,True,Semaglutide,treatment,1306,3.0,0.2,Acute pancreatitis,Acute pancreatitis,Pancreatitis,False,,Semaglutide,True,True,,SC,QW
NCT03548935,Acute pancreatitis,Safety focus areas,True,True,False,False,True,Placebo,control,655,0.0,0.0,Acute pancreatitis,Acute pancreatitis,Pancreatitis,False,,Semaglutide,False,False,,,
NCT03548935,Cardiovascular disorders,Safety focus areas,True,True,False,False,True,Semaglutide,treatment,1306,107.0,8.2,Cardiovascular disorders,Cardiovascular disorders,Cardiovascular disorders,True,other_summary,Semaglutide,True,True,,SC,QW
NCT03548935,Cardiovascular disorders,Safety focus areas,True,True,False,False,True,Placebo,control,655,75.0,11.5,Cardiovascular disorders,Cardiovascular disorders,Cardiovascular disorders,True,other_summary,Semaglutide,False,False,,,
NCT03548935,Allergic reactions,Safety focus areas,True,False,False,False,True,Semaglutide,treatment,1306,96.0,7.4,Allergic reactions,Hypersensitivity,Hypersensitivity,False,,Semaglutide,True,True,,SC,QW
NCT03548935,Allergic reactions,Safety focus areas,True,False,False,False,True,Placebo,control,655,54.0,8.2,Allergic reactions,Hypersensitivity,Hypersensitivity,False,,Semaglutide,False,False,,,
NCT03548935,Injection-site reactions,Safety focus areas,True,False,False,False,True,Semaglutide,treatment,1306,65.0,5.0,Injection-site reactions,Injection-site reaction,Injection-site reactions,False,,Semaglutide,True,True,,SC,QW
NCT03548935,Injection-site reactions,Safety focus areas,True,False,False,False,True,Placebo,control,655,44.0,6.7,Injection-site reactions,Injection-site reaction,Injection-site reactions,False,,Semaglutide,False,False,,,
NCT03548935,Malignant neoplasms,Safety focus areas,True,True,False,False,True,Semaglutide,treatment,1306,14.0,1.1,Malignant neoplasms,Malignant neoplasm,Cancer,False,,Semaglutide,True,True,,SC,QW
NCT03548935,Malignant neoplasms,Safety focus areas,True,True,False,False,True,Placebo,control,655,7.0,1.1,Malignant neoplasms,Malignant neoplasm,Cancer,False,,Semaglutide,False,False,,,
NCT03548935,Psychiatric disorders,Safety focus areas,True,False,False,False,True,Semaglutide,treatment,1306,124.0,9.5,Psychiatric disorders,Psychiatric disorders,Psychiatric disorders,True,other_summary,Semaglutide,True,True,,SC,QW
NCT03548935,Psychiatric disorders,Safety focus areas,True,False,False,False,True,Placebo,control,655,83.0,12.7,Psychiatric disorders,Psychiatric disorders,Psychiatric disorders,True,other_summary,Semaglutide,False,False,,,
NCT03548935,Acute renal failure,Safety focus areas,True,True,False,False,True,Semaglutide,treatment,1306,3.0,0.2,Acute renal failure,Acute kidney injury,Renal impairment,False,,Semaglutide,True,True,,SC,QW
NCT03548935,Acute renal failure,Safety focus areas,True,True,False,False,True,Placebo,control,655,2.0,0.3,Acute renal failure,Acute kidney injury,Renal impairment,False,,Semaglutide,False,False,,,
NCT03548935,Hypoglycemia,Safety focus areas,True,False,False,False,True,Semaglutide,treatment,1306,8.0,0.6,Hypoglycemia,Hypoglycemia,Hypoglycemia,False,,Semaglutide,True,True,,SC,QW
NCT03548935,Hypoglycemia,Safety focus areas,True,False,False,False,True,Placebo,control,655,5.0,0.8,Hypoglycemia,Hypoglycemia,Hypoglycemia,False,,Semaglutide,False,False,,,
NCT00849017,Any adverse event,Overall,True,False,False,False,False,Placebo,control,101,77.0,76.2,Any adverse event,Any adverse event,Any adverse event,True,any_ae,albiglutide,False,False,,,
NCT00849017,Any adverse event,Overall,True,False,False,False,False,Albiglutide 30 mg weekly,treatment,101,79.0,78.2,Any adverse event,Any adverse event,Any adverse event,True,any_ae,albiglutide,True,True,30.0,SC,QW
NCT00849017,Any adverse event,Overall,True,False,False,False,False,Albiglutide 50 mg weekly,treatment,99,81.0,81.8,Any adverse event,Any adverse event,Any adverse event,True,any_ae,albiglutide,True,True,50.0,SC,QW
NCT00849017,Serious adverse event,Overall,False,True,False,False,False,Placebo,control,101,8.0,7.9,Serious adverse event,Serious adverse events,Serious adverse events,True,serious_ae,albiglutide,False,False,,,
NCT00849017,Serious adverse event,Overall,False,True,False,False,False,Albiglutide 30 mg weekly,treatment,101,11.0,10.9,Serious adverse event,Serious adverse events,Serious adverse events,True,serious_ae,albiglutide,True,True,30.0,SC,QW
NCT00849017,Serious adverse event,Overall,False,True,False,False,False,Albiglutide 50 mg weekly,treatment,99,10.0,10.1,Serious adverse event,Serious adverse events,Serious adverse events,True,serious_ae,albiglutide,True,True,50.0,SC,QW
NCT00849017,Related adverse event,Overall,True,False,False,False,False,Placebo,control,101,21.0,20.8,Related adverse event,Drug-related adverse events,Drug-related adverse events,True,other_summary,albiglutide,False,False,,,
NCT00849017,Related adverse event,Overall,True,False,False,False,False,Albiglutide 30 mg weekly,treatment,101,35.0,34.7,Related adverse event,Drug-related adverse events,Drug-related adverse events,True,other_summary,albiglutide,True,True,30.0,SC,QW
NCT00849017,Related adverse event,Overall,True,False,False,False,False,Albiglutide 50 mg weekly,treatment,99,36.0,36.4,Related adverse event,Drug-related adverse events,Drug-related adverse events,True,other_summary,albiglutide,True,True,50.0,SC,QW
NCT00849017,Adverse event leading to withdrawal,Overall,False,False,False,True,False,Placebo,control,101,2.0,2.0,Adverse event leading to withdrawal,Adverse event leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,albiglutide,False,False,,,
NCT00849017,Adverse event leading to withdrawal,Overall,False,False,False,True,False,Albiglutide 30 mg weekly,treatment,101,5.0,5.0,Adverse event leading to withdrawal,Adverse event leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,albiglutide,True,True,30.0,SC,QW
NCT00849017,Adverse event leading to withdrawal,Overall,False,False,False,True,False,Albiglutide 50 mg weekly,treatment,99,13.0,13.1,Adverse event leading to withdrawal,Adverse event leading to discontinuation,Adverse event leading to discontinuation,True,ae_leading_to_discontinuation,albiglutide,True,True,50.0,SC,QW
NCT00849017,Injection-site reaction,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,True,Placebo,control,101,2.0,2.0,Injection-site reaction,Injection-site reaction,Injection-site reactions,False,,albiglutide,False,False,,,
NCT00849017,Injection-site reaction,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,True,Albiglutide 30 mg weekly,treatment,101,9.0,8.9,Injection-site reaction,Injection-site reaction,Injection-site reactions,False,,albiglutide,True,True,30.0,SC,QW
NCT00849017,Injection-site reaction,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,True,Albiglutide 50 mg weekly,treatment,99,14.0,14.1,Injection-site reaction,Injection-site reaction,Injection-site reactions,False,,albiglutide,True,True,50.0,SC,QW
NCT00849017,Diarrhoea,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,True,Placebo,control,101,12.0,11.9,Diarrhoea,Diarrhea,Diarrhea,False,,albiglutide,False,False,,,
NCT00849017,Diarrhoea,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,True,Albiglutide 30 mg weekly,treatment,101,10.0,9.9,Diarrhoea,Diarrhea,Diarrhea,False,,albiglutide,True,True,30.0,SC,QW
NCT00849017,Diarrhoea,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,True,Albiglutide 50 mg weekly,treatment,99,13.0,13.1,Diarrhoea,Diarrhea,Diarrhea,False,,albiglutide,True,True,50.0,SC,QW
NCT00849017,Nausea,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,True,Placebo,control,101,8.0,7.9,Nausea,Nausea,Nausea,False,,albiglutide,False,False,,,
NCT00849017,Nausea,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,True,Albiglutide 30 mg weekly,treatment,101,10.0,9.9,Nausea,Nausea,Nausea,False,,albiglutide,True,True,30.0,SC,QW
NCT00849017,Nausea,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,True,Albiglutide 50 mg weekly,treatment,99,9.0,9.1,Nausea,Nausea,Nausea,False,,albiglutide,True,True,50.0,SC,QW
NCT00849017,Upper respiratory tract infection,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Placebo,control,101,10.0,9.9,Upper respiratory tract infection,Upper respiratory tract infection,Upper respiratory tract infection,False,,albiglutide,False,False,,,
NCT00849017,Upper respiratory tract infection,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Albiglutide 30 mg weekly,treatment,101,6.0,5.9,Upper respiratory tract infection,Upper respiratory tract infection,Upper respiratory tract infection,False,,albiglutide,True,True,30.0,SC,QW
NCT00849017,Upper respiratory tract infection,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Albiglutide 50 mg weekly,treatment,99,9.0,9.1,Upper respiratory tract infection,Upper respiratory tract infection,Upper respiratory tract infection,False,,albiglutide,True,True,50.0,SC,QW
NCT00849017,Nasopharyngitis,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Placebo,control,101,6.0,5.9,Nasopharyngitis,Nasopharyngitis,Nasopharyngitis,False,,albiglutide,False,False,,,
NCT00849017,Nasopharyngitis,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Albiglutide 30 mg weekly,treatment,101,6.0,5.9,Nasopharyngitis,Nasopharyngitis,Nasopharyngitis,False,,albiglutide,True,True,30.0,SC,QW
NCT00849017,Nasopharyngitis,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Albiglutide 50 mg weekly,treatment,99,7.0,7.1,Nasopharyngitis,Nasopharyngitis,Nasopharyngitis,False,,albiglutide,True,True,50.0,SC,QW
NCT00849017,Sinusitis,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Placebo,control,101,2.0,2.0,Sinusitis,Sinusitis,Sinusitis,False,,albiglutide,False,False,,,
NCT00849017,Sinusitis,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Albiglutide 30 mg weekly,treatment,101,3.0,3.0,Sinusitis,Sinusitis,Sinusitis,False,,albiglutide,True,True,30.0,SC,QW
NCT00849017,Sinusitis,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Albiglutide 50 mg weekly,treatment,99,7.0,7.1,Sinusitis,Sinusitis,Sinusitis,False,,albiglutide,True,True,50.0,SC,QW
NCT00849017,Urinary-tract infection,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Placebo,control,101,3.0,3.0,Urinary-tract infection,Urinary tract infection,Urinary tract infection,False,,albiglutide,False,False,,,
NCT00849017,Urinary-tract infection,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Albiglutide 30 mg weekly,treatment,101,1.0,1.0,Urinary-tract infection,Urinary tract infection,Urinary tract infection,False,,albiglutide,True,True,30.0,SC,QW
NCT00849017,Urinary-tract infection,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Albiglutide 50 mg weekly,treatment,99,6.0,6.1,Urinary-tract infection,Urinary tract infection,Urinary tract infection,False,,albiglutide,True,True,50.0,SC,QW
NCT00849017,Headache,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Placebo,control,101,14.0,13.9,Headache,Headache,Headache,False,,albiglutide,False,False,,,
NCT00849017,Headache,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Albiglutide 30 mg weekly,treatment,101,10.0,9.9,Headache,Headache,Headache,False,,albiglutide,True,True,30.0,SC,QW
NCT00849017,Headache,"Most common adverse event (≥6.0% in either albiglutide group), by preferred term",True,False,False,False,False,Albiglutide 50 mg weekly,treatment,99,6.0,6.1,Headache,Headache,Headache,False,,albiglutide,True,True,50.0,SC,QW
NCT00849017,Any GI adverse event,GI adverse event,True,False,False,False,True,Placebo,control,101,27.0,26.7,Any GI adverse event,Gastrointestinal adverse events (any),Gastrointestinal adverse events (any),True,other_summary,albiglutide,False,False,,,
NCT00849017,Any GI adverse event,GI adverse event,True,False,False,False,True,Albiglutide 30 mg weekly,treatment,101,32.0,31.7,Any GI adverse event,Gastrointestinal adverse events (any),Gastrointestinal adverse events (any),True,other_summary,albiglutide,True,True,30.0,SC,QW
NCT00849017,Any GI adverse event,GI adverse event,True,False,False,False,True,Albiglutide 50 mg weekly,treatment,99,30.0,30.3,Any GI adverse event,Gastrointestinal adverse events (any),Gastrointestinal adverse events (any),True,other_summary,albiglutide,True,True,50.0,SC,QW
NCT00849017,Gastro-oesophageal reflux disease,GI adverse event,True,False,False,False,True,Placebo,control,101,2.0,2.0,Gastro-oesophageal reflux disease,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,albiglutide,False,False,,,
NCT00849017,Gastro-oesophageal reflux disease,GI adverse event,True,False,False,False,True,Albiglutide 30 mg weekly,treatment,101,1.0,1.0,Gastro-oesophageal reflux disease,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,albiglutide,True,True,30.0,SC,QW
NCT00849017,Gastro-oesophageal reflux disease,GI adverse event,True,False,False,False,True,Albiglutide 50 mg weekly,treatment,99,4.0,4.0,Gastro-oesophageal reflux disease,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,albiglutide,True,True,50.0,SC,QW
