trial_id,variable_label,variable_label_raw,categorical_label,variable_type,units,arm_label,arm_role,arm_total_n,n,percent,mean,sd,raw_value
NCT04184622,HDL cholesterol,HDL cholesterol,Lipid levels,continuous,mg/dl,"Tirzepatide, 15 mg",treatment,630,0,0.0,47.5,25.5,47.5 (25.5)
NCT04184622,HDL cholesterol,HDL cholesterol,Lipid levels,continuous,mg/dl,Placebo,control,643,0,0.0,46.5,26.9,46.5 (26.9)
NCT04184622,LDL cholesterol,LDL cholesterol,Lipid levels,continuous,mg/dl,"Tirzepatide, 5 mg",treatment,630,0,0.0,108.7,30.2,108.7 (30.2)
NCT04184622,LDL cholesterol,LDL cholesterol,Lipid levels,continuous,mg/dl,"Tirzepatide, 10 mg",treatment,636,0,0.0,111.5,30.3,111.5 (30.3)
NCT04184622,LDL cholesterol,LDL cholesterol,Lipid levels,continuous,mg/dl,"Tirzepatide, 15 mg",treatment,630,0,0.0,109.5,30.0,109.5 (30.0)
NCT04184622,LDL cholesterol,LDL cholesterol,Lipid levels,continuous,mg/dl,Placebo,control,643,0,0.0,108.4,30.5,108.4 (30.5)
NCT04184622,Triglycerides,Triglycerides,Lipid levels,continuous,mg/dl,"Tirzepatide, 5 mg",treatment,630,0,0.0,128.9,51.7,128.9 (51.7)
NCT04184622,Triglycerides,Triglycerides,Lipid levels,continuous,mg/dl,"Tirzepatide, 10 mg",treatment,636,0,0.0,126.5,51.5,126.5 (51.5)
NCT04184622,Triglycerides,Triglycerides,Lipid levels,continuous,mg/dl,"Tirzepatide, 15 mg",treatment,630,0,0.0,127.9,47.5,127.9 (47.5)
NCT04184622,Triglycerides,Triglycerides,Lipid levels,continuous,mg/dl,Placebo,control,643,0,0.0,130.5,49.2,130.5 (49.2)
NCT04184622,Estimated GFR,Estimated GFR — ml/min/1.73 m2,,continuous,ml/min/1.73 m2,"Tirzepatide, 5 mg",treatment,630,0,0.0,97.6,17.87,97.6±17.87
NCT04184622,Estimated GFR,Estimated GFR — ml/min/1.73 m2,,continuous,ml/min/1.73 m2,"Tirzepatide, 10 mg",treatment,636,0,0.0,98.3,18.26,98.3±18.26
NCT04184622,Estimated GFR,Estimated GFR — ml/min/1.73 m2,,continuous,ml/min/1.73 m2,"Tirzepatide, 15 mg",treatment,630,0,0.0,98.2,17.67,98.2±17.67
NCT04184622,Estimated GFR,Estimated GFR — ml/min/1.73 m2,,continuous,ml/min/1.73 m2,Placebo,control,643,0,0.0,98.1,18.28,98.1±18.28
NCT04184622,Prediabetes,"Prediabetes, no. (%)",,categorical,,"Tirzepatide, 5 mg",treatment,630,247,39.2,0.0,0.0,247 (39.2)
NCT04184622,Prediabetes,"Prediabetes, no. (%)",,categorical,,"Tirzepatide, 10 mg",treatment,636,262,41.2,0.0,0.0,262 (41.2)
NCT04184622,Prediabetes,"Prediabetes, no. (%)",,categorical,,"Tirzepatide, 15 mg",treatment,630,253,40.2,0.0,0.0,253 (40.2)
NCT04184622,Prediabetes,"Prediabetes, no. (%)",,categorical,,Placebo,control,643,270,42.0,0.0,0.0,270 (42.0)
NCT04184622,Glycated hemoglobin,Glycated hemoglobin — %,,continuous,%,"Tirzepatide, 5 mg",treatment,630,0,0.0,5.6,0.36,5.6±0.36
NCT04184622,Glycated hemoglobin,Glycated hemoglobin — %,,continuous,%,"Tirzepatide, 10 mg",treatment,636,0,0.0,5.6,0.37,5.6±0.37
NCT04184622,Glycated hemoglobin,Glycated hemoglobin — %,,continuous,%,"Tirzepatide, 15 mg",treatment,630,0,0.0,5.6,0.41,5.6±0.41
NCT04184622,Glycated hemoglobin,Glycated hemoglobin — %,,continuous,%,Placebo,control,643,0,0.0,5.6,0.38,5.6±0.38
NCT04184622,Fasting glucose,Fasting glucose — mg/dl,,continuous,mg/dl,"Tirzepatide, 5 mg",treatment,630,0,0.0,95.4,9.7,95.4±9.7
NCT04184622,Fasting glucose,Fasting glucose — mg/dl,,continuous,mg/dl,"Tirzepatide, 10 mg",treatment,636,0,0.0,95.5,10.7,95.5±10.7
NCT04184622,Fasting glucose,Fasting glucose — mg/dl,,continuous,mg/dl,"Tirzepatide, 15 mg",treatment,630,0,0.0,95.3,10.3,95.3±10.3
NCT04184622,Fasting glucose,Fasting glucose — mg/dl,,continuous,mg/dl,Placebo,control,643,0,0.0,95.7,9.5,95.7±9.5
NCT04184622,Fasting insulin,Fasting insulin — mIU/liter,,continuous,mIU/liter,"Tirzepatide, 5 mg",treatment,630,0,0.0,13.6,10.0,13.6±10.0
NCT04184622,Fasting insulin,Fasting insulin — mIU/liter,,continuous,mIU/liter,"Tirzepatide, 10 mg",treatment,636,0,0.0,14.1,12.2,14.1±12.2
NCT04184622,Fasting insulin,Fasting insulin — mIU/liter,,continuous,mIU/liter,"Tirzepatide, 15 mg",treatment,630,0,0.0,14.4,9.3,14.4±9.3
NCT04184622,Fasting insulin,Fasting insulin — mIU/liter,,continuous,mIU/liter,Placebo,control,643,0,0.0,14.3,9.9,14.3±9.9
NCT04184622,SF-36 physical function score,SF-36 physical function score,,continuous,,"Tirzepatide, 5 mg",treatment,630,0,0.0,49.6,8.3,49.6±8.3
NCT04184622,SF-36 physical function score,SF-36 physical function score,,continuous,,"Tirzepatide, 10 mg",treatment,636,0,0.0,49.6,7.5,49.6±7.5
NCT04184622,SF-36 physical function score,SF-36 physical function score,,continuous,,"Tirzepatide, 15 mg",treatment,630,0,0.0,49.6,7.8,49.6±7.8
NCT04184622,SF-36 physical function score,SF-36 physical function score,,continuous,,Placebo,control,643,0,0.0,49.7,7.7,49.7±7.7
NCT00707031,Male,"Male/female, %",Gender,categorical,%,Lixisenatide 20 mg QD,treatment,318,151,47.5,0.0,0.0,47.5/52.5
NCT00707031,Female,"Male/female, %",Gender,categorical,%,Lixisenatide 20 mg QD,treatment,318,167,52.5,0.0,0.0,47.5/52.5
NCT00707031,Male,"Male/female, %",Gender,categorical,%,Exenatide 10 mg BID,control,316,187,59.2,0.0,0.0,59.2/40.8
NCT00707031,Female,"Male/female, %",Gender,categorical,%,Exenatide 10 mg BID,control,316,129,40.8,0.0,0.0,59.2/40.8
NCT00707031,Caucasian,"Caucasian/black/Asian/other race, %",Race,categorical,%,Lixisenatide 20 mg QD,treatment,318,296,93.1,0.0,0.0,93.1/2.5/0.9/3.5
NCT00707031,Black,"Caucasian/black/Asian/other race, %",Race,categorical,%,Lixisenatide 20 mg QD,treatment,318,8,2.5,0.0,0.0,93.1/2.5/0.9/3.5
NCT00707031,Asian,"Caucasian/black/Asian/other race, %",Race,categorical,%,Lixisenatide 20 mg QD,treatment,318,3,0.9,0.0,0.0,93.1/2.5/0.9/3.5
NCT00707031,Other,"Caucasian/black/Asian/other race, %",Race,categorical,%,Lixisenatide 20 mg QD,treatment,318,11,3.5,0.0,0.0,93.1/2.5/0.9/3.5
NCT00707031,Caucasian,"Caucasian/black/Asian/other race, %",Race,categorical,%,Exenatide 10 mg BID,control,316,292,92.4,0.0,0.0,92.4/3.2/1.3/3.2
NCT00707031,Black,"Caucasian/black/Asian/other race, %",Race,categorical,%,Exenatide 10 mg BID,control,316,10,3.2,0.0,0.0,92.4/3.2/1.3/3.2
NCT00707031,Asian,"Caucasian/black/Asian/other race, %",Race,categorical,%,Exenatide 10 mg BID,control,316,4,1.3,0.0,0.0,92.4/3.2/1.3/3.2
NCT00707031,Other,"Caucasian/black/Asian/other race, %",Race,categorical,%,Exenatide 10 mg BID,control,316,10,3.2,0.0,0.0,92.4/3.2/1.3/3.2
NCT00707031,Age,"Age (years), mean 6 SD",,continuous,years,Lixisenatide 20 mg QD,treatment,318,0,0.0,57.3,9.2,57.3 6 9.2
NCT00707031,Age,"Age (years), mean 6 SD",,continuous,years,Exenatide 10 mg BID,control,316,0,0.0,57.6,10.7,57.6 6 10.7
NCT00707031,Duration of diabetes,"Duration of diabetes (years), mean 6 SD",,continuous,years,Lixisenatide 20 mg QD,treatment,318,0,0.0,6.8,5.5,6.8 6 5.5
NCT00707031,Duration of diabetes,"Duration of diabetes (years), mean 6 SD",,continuous,years,Exenatide 10 mg BID,control,316,0,0.0,6.8,4.9,6.8 6 4.9
NCT00707031,Weight,"Weight (kg), mean 6 SD",,continuous,kg,Lixisenatide 20 mg QD,treatment,318,0,0.0,94.0,19.6,94.0 6 19.6
NCT00707031,Weight,"Weight (kg), mean 6 SD",,continuous,kg,Exenatide 10 mg BID,control,316,0,0.0,96.1,22.5,96.1 6 22.5
NCT00707031,BMI,"BMI (kg/m2), mean 6 SD",,continuous,kg/m2,Lixisenatide 20 mg QD,treatment,318,0,0.0,33.7,6.3,33.7 6 6.3
NCT00707031,BMI,"BMI (kg/m2), mean 6 SD",,continuous,kg/m2,Exenatide 10 mg BID,control,316,0,0.0,33.5,6.5,33.5 6 6.5
NCT00707031,HbA1c,"HbA1c (%), mean 6 SD",,continuous,%,Lixisenatide 20 mg QD,treatment,318,0,0.0,8.03,0.8,8.03 6 0.8
NCT00707031,HbA1c,"HbA1c (%), mean 6 SD",,continuous,%,Exenatide 10 mg BID,control,316,0,0.0,8.02,0.8,8.02 6 0.8
NCT00707031,FPG,"FPG (mmol/L [mg/dL]), mean 6 SD",,continuous,mmol/L,Lixisenatide 20 mg QD,treatment,318,0,0.0,9.7,2.0,9.7 6 2.0 (174.6 6 36.0)
NCT00707031,FPG,"FPG (mmol/L [mg/dL]), mean 6 SD",,continuous,mmol/L,Exenatide 10 mg BID,control,316,0,0.0,9.7,2.3,9.7 6 2.3 (174.6 6 41.4)
NCT00707031,PAGI-QOL total score,PAGI-QOL total score,,continuous,,Lixisenatide 20 mg QD,treatment,318,0,0.0,0.59,0.7,0.59 6 0.7
NCT00707031,PAGI-QOL total score,PAGI-QOL total score,,continuous,,Exenatide 10 mg BID,control,316,0,0.0,0.56,0.7,0.56 6 0.7
NCT00707031,Daily metformin dose,"Daily metformin dose (mg), mean 6 SD",,continuous,mg,Lixisenatide 20 mg QD,treatment,318,0,0.0,2020.0,459.0,"2,020 6 459"
NCT00707031,Daily metformin dose,"Daily metformin dose (mg), mean 6 SD",,continuous,mg,Exenatide 10 mg BID,control,316,0,0.0,2058.0,453.0,"2,058 6 453"
NCT05035095,Age,"Age, years",,continuous,years,Oral semaglutide 50 mg,treatment,334,0,0.0,49.0,13.0,49 (13)
NCT05035095,Age,"Age, years",,continuous,years,Placebo,control,333,0,0.0,50.0,12.0,50 (12)
NCT05035095,Sex,Female,Sex,categorical,,Oral semaglutide 50 mg,treatment,334,247,74.0,0.0,0.0,247/334 (74%)
NCT05035095,Sex,Female,Sex,categorical,,Placebo,control,333,238,71.0,0.0,0.0,238/333 (71%)
NCT05035095,Sex,Male,Sex,categorical,,Oral semaglutide 50 mg,treatment,334,87,26.0,0.0,0.0,87/334 (26%)
NCT05035095,Sex,Male,Sex,categorical,,Placebo,control,333,95,29.0,0.0,0.0,95/333 (29%)
NCT05035095,Race,Asian,Race,categorical,,Oral semaglutide 50 mg,treatment,334,36,11.0,0.0,0.0,36/334 (11%)
NCT05035095,Race,Asian,Race,categorical,,Placebo,control,333,36,11.0,0.0,0.0,36/333 (11%)
NCT05035095,Race,Black or African American,Race,categorical,,Oral semaglutide 50 mg,treatment,334,21,6.0,0.0,0.0,21/334 (6%)
NCT05035095,Race,Black or African American,Race,categorical,,Placebo,control,333,22,7.0,0.0,0.0,22/333 (7%)
NCT05035095,Race,White,Race,categorical,,Oral semaglutide 50 mg,treatment,334,246,74.0,0.0,0.0,246/334 (74%)
NCT05035095,Race,White,Race,categorical,,Placebo,control,333,248,74.0,0.0,0.0,248/333 (74%)
NCT05035095,Race,Other*,Race,categorical,,Oral semaglutide 50 mg,treatment,334,31,9.0,0.0,0.0,31/334 (9%)
NCT05035095,Race,Other*,Race,categorical,,Placebo,control,333,27,8.0,0.0,0.0,27/333 (8%)
NCT05035095,Ethnicity,Hispanic or Latino,Ethnicity,categorical,,Oral semaglutide 50 mg,treatment,334,14,4.0,0.0,0.0,14/334 (4%)
NCT05035095,Ethnicity,Hispanic or Latino,Ethnicity,categorical,,Placebo,control,333,13,4.0,0.0,0.0,13/333 (4%)
NCT05035095,Ethnicity,Not Hispanic or Latino,Ethnicity,categorical,,Oral semaglutide 50 mg,treatment,334,288,86.0,0.0,0.0,288/334 (86%)
NCT05035095,Ethnicity,Not Hispanic or Latino,Ethnicity,categorical,,Placebo,control,333,296,89.0,0.0,0.0,296/333 (89%)
NCT05035095,Ethnicity,Not reported,Ethnicity,categorical,,Oral semaglutide 50 mg,treatment,334,32,10.0,0.0,0.0,32/334 (10%)
NCT05035095,Ethnicity,Not reported,Ethnicity,categorical,,Placebo,control,333,24,7.0,0.0,0.0,24/333 (7%)
NCT05035095,Bodyweight,"Bodyweight, kg",,continuous,kg,Oral semaglutide 50 mg,treatment,334,0,0.0,104.5,22.0,104·5 (22·0)
NCT05035095,Bodyweight,"Bodyweight, kg",,continuous,kg,Placebo,control,333,0,0.0,106.2,22.3,106·2 (22·3)
NCT05035095,BMI,"BMI, kg/m2",,continuous,kg/m2,Oral semaglutide 50 mg,treatment,334,0,0.0,37.3,6.3,37·3 (6·3)
NCT05035095,BMI,"BMI, kg/m2",,continuous,kg/m2,Placebo,control,333,0,0.0,37.7,6.8,37·7 (6·8)
NCT05035095,Waist circumference,"Waist circumference, cm",,continuous,cm,Oral semaglutide 50 mg,treatment,334,0,0.0,112.6,13.6,112·6 (13·6)
NCT05035095,Waist circumference,"Waist circumference, cm",,continuous,cm,Placebo,control,333,0,0.0,114.5,15.4,114·5 (15·4)
NCT05035095,HbA1c,"HbA1c, %",,continuous,%,Oral semaglutide 50 mg,treatment,334,0,0.0,5.6,0.3,5·6 (0·3)
NCT05035095,HbA1c,"HbA1c, %",,continuous,%,Placebo,control,333,0,0.0,5.6,0.3,5·6 (0·3)
NCT05035095,HbA1c,"HbA1c, mmol/mol",,continuous,mmol/mol,Oral semaglutide 50 mg,treatment,334,0,0.0,37.5,3.6,37·5 (3·6)
NCT05035095,HbA1c,"HbA1c, mmol/mol",,continuous,mmol/mol,Placebo,control,333,0,0.0,37.9,3.7,37·9 (3·7)
NCT05035095,Fasting plasma glucose,"Fasting plasma glucose, mmol/L",,continuous,mmol/L,Oral semaglutide 50 mg,treatment,333,0,0.0,5.4,0.7,5·4 (0·7); n=333
NCT05035095,Fasting plasma glucose,"Fasting plasma glucose, mmol/L",,continuous,mmol/L,Placebo,control,331,0,0.0,5.5,0.5,5·5 (0·5); n=331
NCT05035095,Fasting serum insulin,"Fasting serum insulin, geometric mean (CV), pmol/L",,continuous,pmol/L,Oral semaglutide 50 mg,treatment,296,0,0.0,93.7,60.4,93·7 (60·4); n=296
NCT05035095,Fasting serum insulin,"Fasting serum insulin, geometric mean (CV), pmol/L",,continuous,pmol/L,Placebo,control,299,0,0.0,92.7,57.6,92·7 (57·6); n=299
NCT05035095,Prediabetes,Prediabetes†,,categorical,,Oral semaglutide 50 mg,treatment,334,132,40.0,0.0,0.0,132/334 (40%)
NCT05035095,Prediabetes,Prediabetes†,,categorical,,Placebo,control,333,130,39.0,0.0,0.0,130/333 (39%)
NCT05035095,Blood pressure,Systolic,Blood pressure,continuous,mm Hg,Oral semaglutide 50 mg,treatment,334,0,0.0,129.0,16.0,129 (16)
NCT05035095,Blood pressure,Systolic,Blood pressure,continuous,mm Hg,Placebo,control,333,0,0.0,130.0,15.0,130 (15)
NCT05035095,Blood pressure,Diastolic,Blood pressure,continuous,mm Hg,Oral semaglutide 50 mg,treatment,334,0,0.0,82.0,11.0,82 (11)
NCT05035095,Blood pressure,Diastolic,Blood pressure,continuous,mm Hg,Placebo,control,333,0,0.0,83.0,11.0,83 (11)
NCT05035095,Pulse,"Pulse, bpm",,continuous,bpm,Oral semaglutide 50 mg,treatment,334,0,0.0,71.0,10.0,71 (10)
NCT05035095,Pulse,"Pulse, bpm",,continuous,bpm,Placebo,control,333,0,0.0,72.0,10.0,72 (10)
NCT05035095,Lipids,Total cholesterol,Lipids,continuous,mmol/L,Oral semaglutide 50 mg,treatment,332,0,0.0,5.0,20.7,5·0 (20·7); n=332
NCT05035095,Lipids,Total cholesterol,Lipids,continuous,mmol/L,Placebo,control,328,0,0.0,4.9,20.1,4·9 (20·1); n=328
NCT05035095,Lipids,HDL cholesterol,Lipids,continuous,mmol/L,Oral semaglutide 50 mg,treatment,331,0,0.0,1.3,24.7,1·3 (24·7); n=331
NCT05035095,Lipids,HDL cholesterol,Lipids,continuous,mmol/L,Placebo,control,326,0,0.0,1.3,23.3,1·3 (23·3); n=326
NCT05035095,Lipids,LDL cholesterol,Lipids,continuous,mmol/L,Oral semaglutide 50 mg,treatment,331,0,0.0,3.0,31.1,3·0 (31·1); n=331
NCT05035095,Lipids,LDL cholesterol,Lipids,continuous,mmol/L,Placebo,control,326,0,0.0,2.8,34.0,2·8 (34·0); n=326
NCT05035095,Lipids,VLDL cholesterol,Lipids,continuous,mmol/L,Oral semaglutide 50 mg,treatment,332,0,0.0,0.6,44.3,0·6 (44·3); n=332
NCT05035095,Lipids,VLDL cholesterol,Lipids,continuous,mmol/L,Placebo,control,328,0,0.0,0.6,50.9,0·6 (50·9); n=328
NCT05035095,Free fatty acids,Free fatty acids,,continuous,mmol/L,Oral semaglutide 50 mg,treatment,296,0,0.0,0.4,63.1,0·4 (63·1); n=296
NCT05035095,Free fatty acids,Free fatty acids,,continuous,mmol/L,Placebo,control,299,0,0.0,0.4,60.6,0·4 (60·6); n=299
NCT05035095,Triglycerides,Triglycerides,,continuous,mmol/L,Oral semaglutide 50 mg,treatment,332,0,0.0,1.4,44.8,1·4 (44·8); n=332
NCT05035095,Triglycerides,Triglycerides,,continuous,mmol/L,Placebo,control,328,0,0.0,1.4,52.2,1·4 (52·2); n=328
NCT05035095,High-sensitivity C-reactive protein,"High-sensitivity C-reactive protein, geometric mean (CV), mg/dL",,continuous,mg/dL,Oral semaglutide 50 mg,treatment,333,0,0.0,3.4,138.0,3·4 (138·0); n=333
NCT05035095,High-sensitivity C-reactive protein,"High-sensitivity C-reactive protein, geometric mean (CV), mg/dL",,continuous,mg/dL,Placebo,control,328,0,0.0,3.4,143.3,3·4 (143·3); n=328
NCT05035095,eGFR,"eGFR, geometric mean (CV), mL/min per 1·73 m²",,continuous,mL/min per 1·73 m²,Oral semaglutide 50 mg,treatment,334,0,0.0,96.1,17.0,96·1 (17·0)
NCT05035095,eGFR,"eGFR, geometric mean (CV), mL/min per 1·73 m²",,continuous,mL/min per 1·73 m²,Placebo,control,333,0,0.0,93.3,20.5,93·3 (20·5)
NCT05035095,IWQOL-Lite-CT scores,Physical Function,IWQOL-Lite-CT scores,continuous,,Oral semaglutide 50 mg,treatment,322,0,0.0,63.6,22.4,63·6 (22·4); n=322
NCT05035095,IWQOL-Lite-CT scores,Physical Function,IWQOL-Lite-CT scores,continuous,,Placebo,control,328,0,0.0,61.3,22.9,61·3 (22·9); n=328
NCT05035095,IWQOL-Lite-CT scores,Total,IWQOL-Lite-CT scores,continuous,,Oral semaglutide 50 mg,treatment,322,0,0.0,62.0,20.9,62·0 (20·9); n=322
NCT05035095,IWQOL-Lite-CT scores,Total,IWQOL-Lite-CT scores,continuous,,Placebo,control,328,0,0.0,60.4,19.9,60·4 (19·9); n=328
NCT05035095,SF-36v2 scores,Physical Functioning,SF-36v2 scores,continuous,,Oral semaglutide 50 mg,treatment,327,0,0.0,51.4,7.0,51·4 (7·0); n=327
NCT05035095,SF-36v2 scores,Physical Functioning,SF-36v2 scores,continuous,,Placebo,control,331,0,0.0,51.0,7.0,51·0 (7·0); n=331
NCT05035095,SF-36v2 scores,Physical Component Summary,SF-36v2 scores,continuous,,Oral semaglutide 50 mg,treatment,327,0,0.0,51.4,7.4,51·4 (7·4); n=327
NCT05035095,SF-36v2 scores,Physical Component Summary,SF-36v2 scores,continuous,,Placebo,control,331,0,0.0,51.0,7.4,51·0 (7·4); n=331
NCT05035095,SF-36v2 scores,Mental Component Summary,SF-36v2 scores,continuous,,Oral semaglutide 50 mg,treatment,327,0,0.0,54.8,6.1,54·8 (6·1); n=327
NCT05035095,SF-36v2 scores,Mental Component Summary,SF-36v2 scores,continuous,,Placebo,control,331,0,0.0,55.4,5.6,55·4 (5·6); n=331
NCT05035095,Comorbidities at screening,Hypertension,Comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,144,43.0,0.0,0.0,144/334 (43%)
NCT05035095,Comorbidities at screening,Hypertension,Comorbidities at screening,categorical,,Placebo,control,333,161,48.0,0.0,0.0,161/333 (48%)
NCT05035095,Comorbidities at screening,Dyslipidaemia,Comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,128,38.0,0.0,0.0,128/334 (38%)
NCT05035095,Comorbidities at screening,Dyslipidaemia,Comorbidities at screening,categorical,,Placebo,control,333,139,42.0,0.0,0.0,139/333 (42%)
NCT05035095,Comorbidities at screening,Obstructive sleep apnoea,Comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,45,13.0,0.0,0.0,45/334 (13%)
NCT05035095,Comorbidities at screening,Obstructive sleep apnoea,Comorbidities at screening,categorical,,Placebo,control,333,48,14.0,0.0,0.0,48/333 (14%)
NCT05035095,Comorbidities at screening,Knee or hip osteoarthritis,Comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,34,10.0,0.0,0.0,34/334 (10%)
NCT05035095,Comorbidities at screening,Knee or hip osteoarthritis,Comorbidities at screening,categorical,,Placebo,control,333,42,13.0,0.0,0.0,42/333 (13%)
NCT05035095,Comorbidities at screening,Asthma or chronic obstructive pulmonary disease,Comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,41,12.0,0.0,0.0,41/334 (12%)
NCT05035095,Comorbidities at screening,Asthma or chronic obstructive pulmonary disease,Comorbidities at screening,categorical,,Placebo,control,333,29,9.0,0.0,0.0,29/333 (9%)
NCT05035095,Comorbidities at screening,Thyroid disorder,Comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,33,10.0,0.0,0.0,33/334 (10%)
NCT05035095,Comorbidities at screening,Thyroid disorder,Comorbidities at screening,categorical,,Placebo,control,333,33,10.0,0.0,0.0,33/333 (10%)
NCT05035095,Comorbidities at screening,Glucose metabolism disorder,Comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,29,9.0,0.0,0.0,29/334 (9%)
NCT05035095,Comorbidities at screening,Glucose metabolism disorder,Comorbidities at screening,categorical,,Placebo,control,333,24,7.0,0.0,0.0,24/333 (7%)
NCT05035095,Comorbidities at screening,Liver disease,Comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,20,6.0,0.0,0.0,20/334 (6%)
NCT05035095,Comorbidities at screening,Liver disease,Comorbidities at screening,categorical,,Placebo,control,333,20,6.0,0.0,0.0,20/333 (6%)
NCT05035095,Comorbidities at screening,Gout,Comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,12,4.0,0.0,0.0,12/334 (4%)
NCT05035095,Comorbidities at screening,Gout,Comorbidities at screening,categorical,,Placebo,control,333,15,5.0,0.0,0.0,15/333 (5%)
NCT05035095,Comorbidities at screening,Reproductive system disorders,Comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,8,2.0,0.0,0.0,8/334 (2%)
NCT05035095,Comorbidities at screening,Reproductive system disorders,Comorbidities at screening,categorical,,Placebo,control,333,5,2.0,0.0,0.0,5/333 (2%)
NCT05035095,Comorbidities at screening,Coronary artery disease,Comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,6,2.0,0.0,0.0,6/334 (2%)
NCT05035095,Comorbidities at screening,Coronary artery disease,Comorbidities at screening,categorical,,Placebo,control,333,3,1.0,0.0,0.0,3/333 (1%)
NCT05035095,Comorbidities at screening,Kidney disease,Comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,4,1.0,0.0,0.0,4/334 (1%)
NCT05035095,Comorbidities at screening,Kidney disease,Comorbidities at screening,categorical,,Placebo,control,333,3,1.0,0.0,0.0,3/333 (1%)
NCT05035095,Comorbidities at screening,Cerebrovascular disease,Comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,1,0.0,0.0,0.0,1/334 (0%)
NCT05035095,Comorbidities at screening,Cerebrovascular disease,Comorbidities at screening,categorical,,Placebo,control,333,3,1.0,0.0,0.0,3/333 (1%)
NCT05035095,Number of comorbidities at screening,Five or more,Number of comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,12,4.0,0.0,0.0,12/334 (4%)
NCT05035095,Number of comorbidities at screening,Five or more,Number of comorbidities at screening,categorical,,Placebo,control,333,6,2.0,0.0,0.0,6/333 (2%)
NCT05035095,Number of comorbidities at screening,Four,Number of comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,12,4.0,0.0,0.0,12/334 (4%)
NCT05035095,Number of comorbidities at screening,Four,Number of comorbidities at screening,categorical,,Placebo,control,333,17,5.0,0.0,0.0,17/333 (5%)
NCT05035095,Number of comorbidities at screening,Three,Number of comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,40,12.0,0.0,0.0,40/334 (12%)
NCT05035095,Number of comorbidities at screening,Three,Number of comorbidities at screening,categorical,,Placebo,control,333,50,15.0,0.0,0.0,50/333 (15%)
NCT05035095,Number of comorbidities at screening,Two,Number of comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,90,27.0,0.0,0.0,90/334 (27%)
NCT05035095,Number of comorbidities at screening,Two,Number of comorbidities at screening,categorical,,Placebo,control,333,87,26.0,0.0,0.0,87/333 (26%)
NCT05035095,Number of comorbidities at screening,One,Number of comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,96,29.0,0.0,0.0,96/334 (29%)
NCT05035095,Number of comorbidities at screening,One,Number of comorbidities at screening,categorical,,Placebo,control,333,100,30.0,0.0,0.0,100/333 (30%)
NCT05035095,Number of comorbidities at screening,None,Number of comorbidities at screening,categorical,,Oral semaglutide 50 mg,treatment,334,84,25.0,0.0,0.0,84/334 (25%)
NCT05035095,Number of comorbidities at screening,None,Number of comorbidities at screening,categorical,,Placebo,control,333,73,22.0,0.0,0.0,73/333 (22%)
NCT04881760,Age,Age-yr,,continuous,years,Placebo Group,control,70,0,0.0,48.0,12.5,48.0±12.5
NCT04881760,Age,Age-yr,,continuous,years,1 mg,treatment,69,0,0.0,50.6,13.3,50.6±13.3
NCT04881760,Age,Age-yr,,continuous,years,"4 mg (ID, 2 mg)",treatment,33,0,0.0,50.8,11.9,50.8±11.9
NCT04881760,Age,Age-yr,,continuous,years,"4 mg (ID, 4 mg)",treatment,34,0,0.0,46.8,14.1,46.8±14.1
NCT04881760,Age,Age-yr,,continuous,years,"8 mg (ID, 2 mg)",treatment,35,0,0.0,46.1,13.5,46.1±13.5
NCT04881760,Age,Age-yr,,continuous,years,"8 mg (ID, 4 mg)",treatment,35,0,0.0,48.7,11.1,48.7±11.1
NCT04881760,Age,Age-yr,,continuous,years,"12 mg (ID, 2 mg)",treatment,62,0,0.0,45.8,12.2,45.8±12.2
NCT04881760,Female sex,Female sex no. (%),Sex,categorical,,Placebo Group,control,70,34,49.0,0.0,0.0,34 (49)
NCT04881760,Female sex,Female sex no. (%),Sex,categorical,,1 mg,treatment,69,33,48.0,0.0,0.0,33 (48)
NCT04881760,Female sex,Female sex no. (%),Sex,categorical,,"4 mg (ID, 2 mg)",treatment,33,16,48.0,0.0,0.0,16 (48)
NCT04881760,Female sex,Female sex no. (%),Sex,categorical,,"4 mg (ID, 4 mg)",treatment,34,16,47.0,0.0,0.0,16 (47)
NCT04881760,Female sex,Female sex no. (%),Sex,categorical,,"8 mg (ID, 2 mg)",treatment,35,17,49.0,0.0,0.0,17 (49)
